Index,Height,Weight,Age
1006,63.88437,108.6132,16
1007,68.40851,114.5673,
1008,67.93251,133.5136,24
1009,70.69674,135.8641,7
1010,68.95083,148.1093,27
1011,66.49457,123.5179,35
1012,68.59369,120.8406,-3
1013,66.26442,116.2666,10
1014,69.58656,123.8986,4
1015,67.35651,119.32,37
1016,69.68727,119.4097,35
1017,68.44046,124.5933,10
1018,68.47973,130.8802,7
1019,65.45463,118.2058,22
1020,66.8085,109.6357,20
1021,70.05212,140.2298,6
1022,67.43558,121.5764,10
1023,66.54306,98.30262,38
1024,67.32353,117.6173,23
1025,67.9725,136.5104,
1026,69.03858,148.9791,18
1027,67.69453,123.9665,23
1028,69.30508,133.5957,26
1029,65.39643,117.2334,33
1030,68.35638,123.5943,16
1031,65.36888,117.7674,29
1032,68.36499,137.2321,27
1033,71.15702,129.1996,24
1034,69.25532,142.4032,22
1035,66.6984,128.4838,21
1036,69.17548,115.3008,2
1037,68.31559,119.5309,31
1038,67.81616,121.7224,25
1039,68.56123,142.8442,-7
1040,66.23085,110.1171,37
1041,68.95099,122.0958,22
1042,67.86761,124.8188,22
1043,68.05498,119.3169,19
1044,67.73986,132.4571,7
1045,69.83641,133.0316,27
1046,70.68574,160.8831,9
1047,64.54385,119.127,10
1048,67.93112,138.516,20
1049,67.77291,124.8232,37
1050,69.41312,135.9744,15
1051,67.77213,116.2254,27
1052,67.79965,139.2002,10
1053,67.98313,137.983,24
1054,69.97983,144.5084,15
1055,63.83261,109.1938,9
1056,65.57212,127.228,16
1057,69.34307,124.5517,14
1058,67.28398,114.926,22
1059,68.7435,132.5027,27
1060,69.03112,125.3892,18
1061,69.64426,128.4988,
1062,66.70052,117.7319,22
1063,67.9143,112.9531,
1064,64.36849,126.1835,16
1065,65.87507,118.7934,17
1066,67.07427,125.4388,24
1067,69.34545,124.9451,
1068,69.83212,145.5139,2
1069,66.10245,116.7836,14
1070,69.26205,132.5216,19
1071,68.33525,114.8933,22
1072,69.38017,122.8594,13
1073,69.12887,130.5782,34
1074,68.44658,119.1058,16
1075,66.34542,133.8204,26
1076,70.03275,128.5779,24
1077,70.16523,139.0179,15
1078,68.18324,101.2876,17
1079,70.12378,140.958,22
1080,68.4296,134.6146,1000
1081,66.43974,129.9482,12
1082,71.72703,139.064,22
1083,70.72387,135.1996,20
1084,68.09022,129.682,14
1085,70.12976,129.1395,17
1086,66.05393,129.0051,35
1087,69.77059,112.7357,28
1088,68.15816,126.1123,-13
1089,69.91372,118.3724,29
1090,65.34461,122.9731,7
1091,68.35621,130.3663,24
1092,64.50585,114.226,8
1093,67.95491,115.7854,3
1094,68.57621,137.9526,18
1095,68.12257,112.2435,34
1096,68.77583,137.237,45
1097,67.92593,124.9418,14
1098,69.1484,135.0961,29
1099,63.20539,114.4199,39
1100,69.2442,122.1823,30
1101,65.88645,129.375,9
1102,67.85186,129.9448,15
1103,65.57418,140.4557,7
1104,66.70819,120.8977,22
1105,69.172,129.159,29
1106,69.23593,137.1397,0
1107,67.57232,145.2218,8
1108,69.50518,140.0956,23
1109,70.60288,124.12,27
1110,66.54152,135.6875,17
1111,69.11494,127.756,26
1112,69.951,144.0475,8
1113,67.70347,131.9333,15
1114,69.19028,135.5263,19
1115,67.8047,151.3579,4
1116,67.62532,124.7073,10
1117,70.36898,135.274,29
1118,71.02595,136.5388,7
1119,69.8452,137.8778,17
1120,67.08638,114.2066,25
1121,68.62013,141.5844,25
1122,64.37275,111.0969,-1
1123,65.93523,126.3868,15
1124,65.24285,132.8885,25
1125,70.51481,144.7904,13
1126,66.61129,108.3859,19
1127,67.13394,124.1348,13
1128,66.77634,129.4462,1000
1129,67.69385,131.3339,20
1130,67.82809,111.6411,32
1131,66.63254,111.6422,41
1132,67.62229,140.3178,23
1133,69.66798,125.5286,7
1134,62.75039,114.49,21
1135,64.53878,113.998,25
1136,68.01929,117.1931,16
1137,66.38551,138.3156,38
1138,70.18724,122.3712,-3
1139,64.646,132.9431,31
1140,67.48819,124.0449,21
1141,72.01807,144.1591,29
1142,66.61356,115.4581,18
1143,65.81803,116.5192,13
1144,71.16185,139.6139,13
1145,68.51977,133.2364,20
1146,64.96088,120.025,26
1147,66.88268,123.1111,21
1148,70.3531,132.8462,11
1149,67.71744,120.9359,5
1150,66.03333,129.7702,37
1151,68.9826,136.9118,16
1152,68.60237,131.121,20
1153,66.8408,133.484,17
1154,68.03659,136.3871,5
1155,64.79586,131.4559,28
1156,70.55126,126.1986,25
1157,68.28166,115.046,10
1158,68.77574,130.3178,27
1159,67.09315,131.6954,
1160,70.14303,135.6519,18
1161,65.46833,120.3029,26
1162,69.02275,129.1442,25
1163,74.24899,150.2167,15
1164,64.08575,120.2076,11
1165,67.57977,132.153,18
1166,69.19395,132.1247,20
1167,64.48615,119.5029,6
1168,68.75888,136.7629,30
1169,68.45184,147.7846,
1170,66.44205,145.5992,12
1171,70.1756,124.9662,16
1172,67.1386,127.902,28
1173,66.91548,125.9147,18
1174,68.63357,109.6821,28
1175,66.95697,107.7733,11
1176,69.97351,134.1099,34
1177,66.92568,134.901,3
1178,68.76347,139.6364,1000
1179,67.40692,127.0273,30
1180,65.74615,134.7717,4
1181,65.88357,99.97124,
1182,66.77623,129.4522,24
1183,66.9622,129.3592,9
1184,63.46642,103.6594,22
1185,68.35224,115.7327,7
1186,64.43147,104.8874,17
1187,63.52175,131.0054,3
1188,66.86196,129.0709,19
1189,65.53651,102.5494,27
1190,71.82306,133.2257,16
1191,68.86538,146.3008,7
1192,70.79207,140.8125,24
1193,69.02139,132.4618,12
1194,67.3527,118.8437,0
1195,66.3294,133.4495,
1196,67.75792,134.882,
1197,68.64796,129.6789,7
1198,68.18784,136.7318,19
1199,71.53978,133.9981,
1200,68.58959,128.1324,26
1201,71.33959,130.2482,14
1202,67.18757,130.2934,7
1203,67.70033,128.3208,18
1204,64.13048,134.0501,14
1205,69.90087,140.5808,22
1206,66.72044,115.1936,9
1207,69.3532,135.8445,22
1208,69.70788,142.8508,16
1209,67.73755,143.0931,11
1210,68.16879,114.9519,24
1211,71.94697,149.4261,8
1212,67.37481,132.0558,12
1213,65.34039,127.0174,19
1214,65.63768,103.3615,22
1215,68.91559,125.3216,20
1216,65.44571,130.6423,27
1217,68.11726,124.3662,25
1218,69.52284,140.6019,35
1219,69.40202,124.229,32
1220,70.00803,132.9642,18
1221,68.59817,130.2067,28
1222,64.76508,106.6241,18
1223,67.52805,108.9888,
1224,66.71974,109.9473,22
1225,67.94808,124.363,29
1226,69.09682,131.5021,43
1227,70.04724,137.4264,35
1228,67.92097,116.0228,26
1229,67.99135,117.9061,9
1230,68.92023,116.7259,33
1231,66.75149,115.4633,30
1232,68.07152,129.9734,12
1233,68.75961,148.9128,36
1234,70.93048,126.0818,18
1235,68.29873,115.4952,7
1236,69.25316,158.7833,16
1237,68.39327,141.2064,3
1238,68.48007,129.838,
1239,69.47286,137.0682,18
1240,66.33003,123.2428,17
1241,66.88679,117.9651,23
1242,65.20091,102.4998,0
1243,68.37273,130.6338,11
1244,67.10601,144.6224,5
1245,62.64242,100.1982,17
1246,69.06906,120.2937,24
1247,71.15727,144.3108,28
1248,68.93324,114.8805,21
1249,68.10686,141.5328,22
1250,64.45765,114.6963,17
1251,65.96736,121.6607,7
1252,68.73038,119.3241,27
1253,70.53564,135.206,0
1254,67.40711,115.9409,44
1255,66.11309,123.2264,2
1256,69.47433,133.0619,19
1257,70.95476,136.3442,18
1258,65.56715,124.1401,5
1259,65.49243,116.2944,23
1260,68.89342,133.1669,19
1261,67.59755,137.941,1
1262,66.1724,133.3173,15
1263,68.70371,114.2219,14
1264,65.47651,137.6516,14
1265,67.72604,131.5375,20
1266,70.02202,137.2221,23
1267,69.72107,135.1331,16
1268,67.90954,113.9257,25
1269,65.61306,132.5883,15
1270,71.40631,133.5753,15
1271,66.27843,106.7793,20
1272,65.0276,95.18466,-7
1273,65.68922,114.2675,11
1274,66.85743,126.4804,0
1275,68.23,126.7087,17
1276,66.12036,110.9096,14
1277,71.32591,132.3678,18
1278,70.2075,133.7174,19
1279,71.03619,144.0125,18
1280,68.18528,129.9098,22
1281,68.99195,106.5697,23
1282,67.95745,121.9433,29
1283,69.49971,118.1623,28
1284,67.12538,106.6739,31
1285,67.75678,128.444,20
1286,67.67958,127.4595,22
1287,64.71984,102.93,21
1288,69.72873,127.8299,4
1289,68.50234,139.7868,23
1290,70.56446,133.2813,18
1291,66.58715,120.2949,28
1292,63.80202,102.4047,22
1293,66.38836,134.2056,13
1294,66.7895,121.4804,5
1295,66.99003,108.2574,7
1296,72.61998,145.8469,28
1297,67.80601,114.9258,39
1298,68.63913,124.6757,27
1299,65.81803,113.619,48
1300,66.5755,126.2651,3
1301,66.40067,124.0382,21
1302,66.75992,120.554,0
1303,69.02475,124.4235,25
1304,70.24902,130.1726,24
1305,70.18308,137.2733,17
1306,67.63509,126.9051,27
1307,66.43547,118.2885,28
1308,67.50559,119.6817,36
1309,68.19559,134.332,10
1310,66.32293,120.0364,28
1311,70.33673,140.2713,4
1312,67.9766,139.4025,15
1313,66.07451,105.1086,22
1314,68.00118,140.3289,24
1315,65.48497,139.7691,8
1316,66.99532,118.4896,13
1317,69.89331,121.8301,
1318,68.03229,130.3482,23
1319,70.00989,138.2214,25
1320,66.91337,119.9847,15
1321,71.43101,141.5275,12
1322,64.42386,128.0746,17
1323,68.63254,122.6639,15
1324,70.14808,135.5841,16
1325,69.94628,158.7993,16
1326,66.40808,103.1971,9
1327,65.27161,122.9332,14
1328,67.02796,119.343,16
1329,66.333,139.5722,15
1330,70.05322,124.1145,4
1331,71.49315,132.5483,18
1332,67.11911,116.0712,12
1333,72.52115,162.8737,17
1334,68.59945,131.1394,38
1335,66.72202,124.8745,0
1336,68.33163,123.738,13
1337,66.52804,119.0115,42
1338,69.80841,135.4606,26
1339,70.18855,139.6563,29
1340,67.70646,120.3449,26
1341,66.73552,113.0404,17
1342,68.37589,115.658,19
1343,68.14008,128.6282,18
1344,65.33269,96.52385,23
1345,68.27634,122.6695,14
1346,69.17767,129.3968,29
1347,66.47919,128.8422,12
1348,66.27731,133.0853,21
1349,67.80211,130.1248,16
1350,72.66613,138.9119,13
1351,70.62111,138.9252,26
1352,67.45131,105.9085,17
1353,68.51925,135.4393,0
1354,72.05853,147.3129,2
1355,64.71472,108.7636,29
1356,66.49054,128.9625,16
1357,71.9151,147.7867,24
1358,68.37932,128.5716,21
1359,69.44208,127.4285,24
1360,65.67788,128.9123,18
1361,67.97944,123.3621,22
1362,68.18702,122.0501,18
1363,67.96766,159.6644,25
1364,67.69418,121.5022,28
1365,66.85727,124.3686,22
1366,68.50423,130.5608,
1367,66.46892,117.7781,37
1368,70.53609,147.1473,17
1369,68.60163,128.6512,27
1370,67.13712,115.6854,23
1371,63.82574,104.102,26
1372,67.39413,122.4406,42
1373,71.3131,124.6131,14
1374,67.98003,100.4089,-1
1375,67.8037,131.8038,18
1376,71.05584,134.7575,12
1377,70.6785,148.5516,31
1378,69.45454,151.3435,9
1379,67.75404,121.4032,0
1380,66.37759,132.7138,14
1381,66.90907,118.1243,14
1382,67.36022,120.412,18
1383,70.03559,141.4458,20
1384,74.19488,129.0597,16
1385,68.44192,129.3121,34
1386,68.86465,148.5716,9
1387,66.41874,112.319,22
1388,68.58215,130.0932,19
1389,69.01529,123.1712,21
1390,64.12752,99.36058,7
1391,72.58824,139.1404,11
1392,69.53845,131.9771,11
1393,69.32255,127.7025,33
1394,67.26117,136.8449,28
1395,68.8089,126.4916,19
1396,65.83333,111.1847,31
1397,69.14631,128.5255,33
1398,66.76436,123.1419,30
1399,68.10866,141.374,27
1400,66.52579,127.0178,14
1401,66.72267,118.0513,29
1402,66.66847,115.3536,50
1403,66.13808,136.9275,27
1404,68.04169,126.5685,2
1405,67.37032,129.216,25
1406,68.37927,142.1694,
1407,68.64261,136.578,29
1408,67.06567,121.962,34
1409,69.29222,146.9053,9
1410,69.97624,142.657,25
1411,68.36664,140.2292,21
1412,68.2079,109.8398,17
1413,67.34824,134.8916,38
1414,65.91384,127.6066,23
1415,67.37608,108.9719,35
1416,70.77374,138.4284,18
1417,72.8469,151.4509,12
1418,64.95583,130.0036,31
1419,68.67514,113.0897,37
1420,68.73548,129.1464,4
1421,67.33471,133.1919,29
1422,66.68746,124.866,24
1423,65.85168,121.4815,11
1424,70.81582,137.8631,34
1425,65.09564,125.8314,15
1426,70.61931,135.3299,6
1427,67.96031,107.3931,17
1428,70.68803,144.1915,13
1429,66.34093,100.5991,10
1430,71.98092,130.1721,12
1431,70.17314,140.8988,13
1432,70.63179,143.6734,23
1433,64.87469,90.29334,30
1434,69.62426,130.4148,11
1435,65.17407,123.8754,19
1436,69.09608,154.0757,22
1437,71.81975,137.4948,-8
1438,68.66104,141.8174,31
1439,67.17895,126.8401,18
1440,68.00257,131.9545,12
1441,70.77144,120.9803,24
1442,68.82564,119.7816,26
1443,70.04554,127.7472,13
1444,68.95339,134.2469,27
1445,64.41355,108.5235,1
1446,63.82854,125.0611,23
1447,68.3559,123.0197,29
1448,69.25516,129.8861,11
1449,73.38109,154.8178,
1450,69.36199,151.9248,9
1451,70.71977,135.6969,20
1452,67.59075,127.2047,6
1453,70.98644,137.876,10
1454,67.73825,124.4771,26
1455,71.10527,154.6002,13
1456,71.95975,134.0699,31
1457,65.74155,117.4639,14
1458,65.64344,128.3519,
1459,68.37038,118.1031,22
1460,70.50701,127.8238,17
1461,66.43263,129.914,21
1462,66.60278,131.3221,22
1463,68.03472,128.1544,18
1464,69.83384,122.8347,15
1465,68.22043,143.5868,26
1466,67.78035,106.5681,36
1467,67.1894,124.9457,21
1468,66.17013,113.6761,20
1469,65.98555,105.4988,20
1470,70.37458,125.3804,37
1471,66.98272,120.0159,21
1472,69.07135,135.0513,10
1473,64.39778,112.0501,4
1474,70.30031,126.6445,21
1475,68.46686,126.7371,27
1476,68.07287,138.6844,26
1477,69.65267,143.346,28
1478,67.85116,124.6758,16
1479,68.81195,119.2154,18
1480,68.88093,129.5162,20
1481,71.2914,141.2136,13
1482,64.93822,124.9304,
1483,64.39593,117.6936,17
1484,67.61191,128.117,6
1485,65.36431,125.507,10
1486,68.57192,139.9115,22
1487,69.63015,132.5572,8
1488,64.66196,129.5233,29
1489,71.18005,139.3905,0
1490,65.6959,121.712,16
1491,66.05318,122.7607,22
1492,67.04924,117.4026,17
1493,68.42541,135.9146,1
1494,68.54306,123.838,16
1495,65.95454,102.8468,21
1496,66.95297,119.3281,15
1497,64.91704,104.4281,43
1498,66.59452,129.2376,22
1499,68.17706,138.2296,38
1500,69.573,138.6461,29
1501,71.65878,130.4121,29
1502,65.06775,124.4317,23
1503,66.85523,127.9011,24
1504,67.84366,125.2683,24
1505,69.22848,121.1672,21
1506,69.75159,128.1437,14
1507,67.48764,121.494,6
1508,68.12465,129.3746,17
1509,68.50207,127.4765,33
1510,67.50188,113.1406,26
1511,68.83511,132.5812,25
1512,65.40895,110.5741,25
1513,68.31175,139.194,2
1514,68.78411,128.757,6
1515,65.39974,132.9714,19
1516,66.754,125.0153,10
1517,65.37482,95.80713,1000
1518,70.65043,152.9084,29
1519,70.97634,121.217,
1520,66.75895,127.448,22
1521,66.26857,120.2754,27
1522,67.34174,127.4945,17
1523,67.39093,111.026,12
1524,71.04158,153.5447,25
1525,63.7418,110.9415,17
1526,66.91954,121.0967,17
1527,65.84956,123.5086,9
1528,67.03723,116.363,7
1529,67.92717,134.9384,5
1530,66.72742,113.8451,7
1531,66.34696,113.0531,6
1532,66.53015,127.5692,11
1533,68.60951,125.1506,7
1534,66.11208,115.4493,25
1535,67.01143,138.9409,40
1536,70.45763,133.292,20
1537,65.3277,130.5079,27
1538,67.28212,114.2578,-2
1539,70.37548,137.6167,42
1540,68.04608,114.5218,18
1541,70.36839,139.4884,12
1542,68.38089,124.6962,31
1543,67.78852,130.045,33
1544,69.77907,141.782,27
1545,69.59613,125.4556,37
1546,67.9806,119.1796,30
1547,65.84256,107.0361,6
1548,66.99247,125.3591,13
1549,63.54764,115.7565,29
1550,71.50943,128.7986,26
1551,69.94093,129.3747,27
1552,71.21029,145.662,31
1553,71.56281,123.6062,30
1554,65.31159,124.6278,12
1555,65.18491,122.7439,35
1556,65.25283,120.2892,2
1557,67.46596,128.6295,36
1558,67.27426,111.5271,16
1559,64.97376,117.7437,30
1560,64.60687,109.4645,16
1561,69.736,132.9405,3
1562,67.7749,124.1881,18
1563,69.30528,136.8094,21
1564,71.38338,143.1901,29
1565,65.60915,117.3002,32
1566,66.23041,130.8166,21
1567,66.53307,137.4417,42
1568,67.51649,128.97,15
1569,67.72325,114.6422,13
1570,68.57113,138.4685,5
1571,66.23808,123.19,42
1572,67.75308,121.9934,20
1573,68.2829,149.3778,14
1574,68.40175,137.21,22
1575,66.09433,138.6653,30
1576,70.03545,118.8309,24
1577,65.46717,116.7297,4
1578,66.46693,131.5675,12
1579,67.85512,129.5762,16
1580,70.36596,131.4946,17
1581,68.09483,125.1984,32
1582,70.06267,131.8467,32
1583,67.65661,121.0286,18
1584,69.08508,121.8685,-1
1585,68.40932,147.9118,34
1586,69.12972,130.6309,0
1587,67.97094,139.9751,19
1588,67.62895,126.6522,25
1589,66.80442,116.7992,29
1590,68.57388,132.4308,7
1591,67.45375,130.6493,11
1592,68.6366,132.6351,28
1593,65.92344,124.4934,9
1594,70.69799,129.6396,18
1595,68.09362,131.2952,15
1596,69.50493,121.3845,26
1597,67.03953,116.8423,29
1598,69.04839,143.4353,28
1599,70.66314,140.0996,2
1600,67.94574,127.1524,17
1601,68.5127,116.4033,7
1602,68.81282,145.5938,16
1603,67.15097,136.0613,7
1604,68.34367,126.2249,9
1605,67.38561,130.9905,16
1606,64.88607,131.7105,10
1607,65.5339,125.1818,31
1608,69.3919,147.0456,22
1609,66.46889,109.3503,27
1610,63.25683,120.7578,13
1611,67.61546,112.4772,25
1612,69.88085,138.4517,8
1613,70.15703,136.7186,10
1614,70.61107,136.0144,21
1615,71.3845,148.7104,15
1616,66.53779,120.4476,25
1617,71.05961,133.5431,22
1618,67.63928,140.0484,32
1619,63.8441,129.0091,36
1620,66.79275,121.0921,7
1621,68.61061,125.6694,9
1622,70.40975,117.6691,25
1623,65.20379,133.959,24
1624,69.08499,121.968,23
1625,68.29678,135.3754,27
1626,65.83832,111.6269,17
1627,67.18313,117.3099,-1
1628,67.87544,131.75,9
1629,67.51672,130.3517,15
1630,67.98827,124.7463,8
1631,70.33848,127.5476,7
1632,67.29728,118.5713,27
1633,65.95685,118.7344,0
1634,65.2832,117.239,8
1635,71.86035,127.4872,29
1636,67.32069,128.9596,11
1637,68.52503,147.7036,10
1638,69.74627,132.158,18
1639,65.75926,129.6624,30
1640,67.26104,142.583,10
1641,67.59186,123.1966,8
1642,65.54701,114.619,25
1643,70.57745,134.1679,17
1644,64.93595,129.3978,26
1645,69.85715,133.0797,21
1646,70.81884,130.0722,10
1647,68.30112,139.2852,25
1648,67.54828,131.5521,11
1649,71.89737,135.3276,18
1650,68.81871,130.5668,12
1651,68.57948,144.8947,14
1652,66.01716,121.8662,23
1653,67.25756,110.649,21
1654,70.5545,150.0971,28
1655,66.29452,123.8581,22
1656,68.57082,128.4226,19
1657,68.60497,125.197,-5
1658,67.99508,129.7427,16
1659,66.12931,125.7215,23
1660,66.41232,132.001,21
1661,68.42482,140.054,15
1662,66.80813,114.1178,12
1663,67.72371,116.1322,19
1664,70.99035,117.7071,1
1665,67.56098,131.2855,26
1666,69.12684,113.6105,
1667,67.97635,144.7629,18
1668,66.30036,141.6047,25
1669,69.30957,140.0213,16
1670,65.63213,108.4237,9
1671,66.22333,117.2512,28
1672,66.74595,126.77,9
1673,69.66252,135.074,26
1674,68.21548,132.0189,24
1675,69.28403,109.2101,8
1676,69.64359,127.8589,19
1677,71.48035,122.0737,6
1678,69.37451,137.6851,10
1679,65.19039,127.5918,11
1680,64.02516,111.5819,
1681,66.58522,121.3966,
1682,65.81355,138.8427,35
1683,66.10408,116.5048,25
1684,68.56408,137.4424,2
1685,67.89191,121.9768,26
1686,71.42475,116.8105,9
1687,65.98772,126.0482,13
1688,70.95594,114.7284,10
1689,64.37344,126.7487,38
1690,69.76692,131.342,-2
1691,66.46755,119.0926,20
1692,67.76109,137.8646,18
1693,71.17728,129.5914,30
1694,67.31413,128.105,28
1695,70.22181,137.4504,28
1696,69.28985,129.6324,11
1697,66.35778,133.4823,13
1698,69.27648,124.7911,16
1699,66.3778,113.9428,19
1700,63.24012,116.8399,5
1701,69.18211,138.7521,25
1702,69.11432,125.4607,9
1703,67.48024,130.5948,16
1704,69.75327,134.2699,34
1705,69.62313,143.4724,16
1706,65.95463,142.254,4
1707,68.89125,139.8464,38
1708,67.23829,132.4897,5
1709,67.73728,138.5529,17
1710,68.72443,123.1153,6
1711,65.20195,132.6998,13
1712,66.2865,106.6149,34
1713,68.01878,134.9917,17
1714,66.89261,130.92,15
1715,67.79814,122.4887,21
1716,66.6555,136.0645,21
1717,69.77338,119.5334,16
1718,68.42446,117.7405,17
1719,65.55531,115.5734,23
1720,68.34513,104.7006,13
1721,66.26115,123.6592,1000
1722,66.40599,138.5289,25
1723,68.64386,132.2257,42
1724,68.70476,117.2914,19
1725,68.03119,141.6933,12
1726,66.25774,129.6313,18
1727,64.0967,94.51219,24
1728,67.0669,120.6412,30
1729,65.80509,121.3762,13
1730,68.05092,133.2667,17
1731,67.52718,127.9032,17
1732,66.35888,123.3962,29
1733,70.87196,136.9675,6
1734,68.29448,114.1357,34
1735,67.0344,118.0845,20
1736,70.91179,121.8608,21
1737,68.77458,145.5199,29
1738,68.8064,128.9862,27
1739,66.80841,110.4729,9
1740,65.02676,126.9126,26
1741,71.83389,141.1132,20
1742,67.41125,138.183,21
1743,68.8635,132.6335,1
1744,66.39633,127.2025,3
1745,67.90122,146.2561,34
1746,69.04019,141.6517,6
1747,66.26552,126.5209,9
1748,68.4645,121.554,20
1749,66.8815,116.5904,3
1750,71.36376,139.0275,3
1751,66.06344,116.2031,28
1752,66.64834,115.7431,25
1753,67.3297,116.8138,17
1754,68.20575,138.6574,25
1755,69.59793,108.5229,36
1756,67.50819,133.6747,22
1757,68.00385,128.0916,7
1758,69.51431,128.6687,39
1759,68.00582,115.4484,21
1760,67.59357,125.0018,12
1761,69.78942,136.4816,13
1762,72.36491,121.9301,17
1763,68.13393,126.8874,11
1764,67.83776,119.9595,-1
1765,68.87619,142.2743,39
1766,66.04124,129.9792,24
1767,65.81569,131.1604,18
1768,69.22762,128.8601,13
1769,64.72395,111.9433,15
1770,68.48588,132.3867,24
1771,68.28041,134.2844,14
1772,65.5087,127.6919,22
1773,66.73361,114.5415,17
1774,69.20114,138.1499,18
1775,71.44618,140.358,21
1776,70.08869,125.9099,19
1777,69.6745,134.4383,12
1778,71.68575,136.6572,13
1779,71.09849,123.5248,21
1780,67.65215,130.345,18
1781,70.41131,149.8413,1
1782,68.33638,115.5647,21
1783,64.72321,109.6661,38
1784,64.6035,108.8823,16
1785,66.92416,112.3914,17
1786,68.46553,130.0139,19
1787,67.19789,136.8066,22
1788,67.78929,111.1892,40
1789,66.6783,119.3179,28
1790,67.38496,120.1224,0
1791,68.00018,124.093,-2
1792,65.27378,117.8442,23
1793,69.14142,142.1545,14
1794,67.46178,122.3342,20
1795,68.87277,115.7081,29
1796,68.02365,136.5833,2
1797,70.33914,120.5965,20
1798,68.05498,121.269,10
1799,66.63059,133.5937,24
1800,66.23781,127.541,13
1801,70.68625,139.1153,20
